elapsed_s,player_x,player_z,forward,left,right,jump,focused
5.54017,253.00000,86.00000,0,0,0,0,1
5.56039,253.00000,86.00000,0,0,0,0,1
5.58035,253.00000,86.00000,0,0,0,0,1
5.60051,253.00000,86.00000,0,0,0,0,1
5.62017,253.00000,86.00000,0,0,0,0,1
5.64006,253.00000,86.00000,0,0,0,0,1
5.66049,253.00000,86.00000,0,0,0,0,1
5.68054,253.00000,86.00000,0,0,0,0,1
5.70023,253.00000,86.00000,0,0,0,0,1
5.72043,253.00000,86.00000,0,0,0,0,1
5.74011,253.00000,86.00000,0,0,0,0,1
5.76035,253.00000,86.00000,0,0,0,0,1
5.78037,253.00000,86.00000,0,0,0,0,1
5.80049,253.00000,86.00000,0,0,0,0,1
5.82041,253.00000,86.00000,0,0,0,0,1
5.84006,253.00000,86.00000,0,0,0,0,1
5.86022,253.00000,86.00000,0,0,0,0,1
5.88055,253.00000,86.00000,0,0,0,0,1
5.90024,253.00000,86.00000,0,0,0,0,1
5.92044,253.00000,86.00000,0,0,0,0,1
5.94017,253.00000,86.00000,0,0,0,0,1
5.96041,253.00000,86.00000,0,0,0,0,1
5.98023,253.00000,86.00000,0,0,0,0,1
6.00032,253.00000,86.00000,0,0,0,0,1
6.02019,253.00000,86.00000,0,0,0,0,1
6.04042,253.00000,86.00000,0,0,0,0,1
6.06013,253.00000,86.00000,0,0,0,0,1
6.08033,253.00000,86.00000,0,0,0,0,1
6.10052,253.00000,86.00000,0,0,0,0,1
6.12024,253.00000,86.00000,0,0,0,0,1
6.14043,253.00000,86.00000,0,0,0,0,1
6.16010,253.00000,86.00000,0,0,0,0,1
6.18026,253.00000,86.00000,0,0,0,0,1
6.20054,253.00000,86.00000,0,0,0,0,1
6.22030,253.00000,86.00000,0,0,0,0,1
6.24050,253.00000,86.00000,0,0,0,0,1
6.26018,253.00000,86.00000,0,0,0,0,1
6.28054,253.00000,86.00000,0,0,0,0,1
6.30016,253.00000,86.00000,0,0,0,0,1
6.32046,253.00000,86.00000,0,0,0,0,1
6.34025,253.00000,86.00000,0,0,0,0,1
6.36006,253.00000,86.00000,0,0,0,0,1
6.38029,253.00000,86.00000,0,0,0,0,1
6.40047,253.00000,86.00000,0,0,0,0,1
6.42052,253.00000,86.00000,0,0,0,0,1
6.44024,253.00000,86.00000,0,0,0,0,1
6.46047,253.00000,86.00000,0,0,0,0,1
6.48015,253.00000,86.00000,0,0,0,0,1
6.50023,253.00000,86.00000,0,0,0,0,1
6.52039,253.00000,86.00000,0,0,0,0,1
6.54055,253.00000,86.00000,0,0,0,0,1
6.56018,253.00000,86.00000,0,0,0,0,1
6.58036,253.00000,86.00000,0,0,0,0,1
6.60054,253.00000,86.00000,0,0,0,0,1
6.62012,253.00000,86.00000,0,0,0,0,1
6.64033,253.00000,86.00000,0,0,0,0,1
6.66049,253.00000,86.00000,0,0,0,0,1
6.68007,253.00000,86.00000,0,0,0,0,1
6.70022,253.00000,86.00000,0,0,0,0,1
6.72038,253.00000,86.00000,0,0,0,0,1
6.74035,253.00000,86.00000,0,0,0,0,1
6.76053,253.00000,86.00000,0,0,0,0,1
6.78019,253.00000,86.00000,0,0,0,0,1
6.80038,253.00000,86.00000,0,0,0,0,1
6.82041,253.00000,86.00000,0,0,0,0,1
6.84036,253.00000,86.00000,0,0,0,0,1
6.86050,253.00000,86.00000,0,0,0,0,1
