category	path	sha256	observation_shape	action_space	policy_module	policy_qualname	metadata_version	lineage_or_role_evidence	pre_phase2_reference	uniquely_selected_by_existing_evidence
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0040960.zip	6e2719fa1ddb45ca92728183b60c8fe150580e8bd438c8387da0f6c654591aaf	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0051200.zip	30b8937a6981f070b84be09773b253c50c6503ea47ca8041b8a741bc5436d04e	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0061440.zip	36226cd3e38f7cca8e180eda1bb198f3149b4b35a5561aff8134e35886f6d0de	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed0_0010240.zip	1b10de71b2304d1da1176e992a27a88f62feb96e4a86ca7ca3ff0e2745ae7c10	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed0_0020480.zip	7094c8ba3cce5d60009f16c85bc37f2f81e442c60ec564e80f0856390c1d5bc0	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed0_0030720.zip	5325ee06e47dbbbf5d69341cb6f1931868170b9d3fe4e6c6231a167e7ed60795	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed0_0040960.zip	eb469c4bfd34e1c0a7733597e5e9c72788e8f020a2e1cb2c99d97639cbbf913b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed2_0010240.zip	f1528a69254e490795d68f4a50cb40f21d72cbcda896744b0d23c69d45ec0d6d	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed2_0020480.zip	5758d9b81cb2d69612fc9265f189c8b881cc280b1368763c46c179515ca3a670	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed2_0030720.zip	76aba8bb6196231f421069c8f3280ed24197d21f4320e2188994fc5cfa2db559	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed2_0040960.zip	401edb3b71b36a2f37a2a76072babe7c76586a2e5aef24733c0b5b8b396c34fe	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed8_0010240.zip	2dd3353740f9bed166d5a22d0a52a422e9ba18d027061ccab310c008cc169691	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed8_0020480.zip	fbbc3c68cbecfeaca9ddb23310b00239b3ba2cd5b4df9018b411f0c94f3e5e91	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed8_0030720.zip	6cd748c0a109c66fb3f1236e256ef91cd27ef295666446c465e6287abefcd4f5	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_living_cost_only_seed8_0040960.zip	c8a8d332a29112e426988e79bc5f171a07e0cbe46060ea7c36d60c4a5bddbf00	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed100_0056320.zip	bde11ac0a9d0200c54fb19df85207e800f92dd0410f073bf7ef8d237cbddeaf4	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed100_0061440.zip	07a633d8aee57c740665482ad5840b204047e64a955ac5319f7558e36dcf2179	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed100_0066560.zip	199215c9514ab2498caf741603cfb78f785c00a6a39057ebe6f79c7b7f4112ee	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0066560	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed100_0071680.zip	30f5f5cadb73f944a21554cb0fc208f3efa537793a76cd93fdfdb47a71ef11dc	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0071680	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed102_0056320.zip	fcd31adcd43bc7f19725e3bdbfbc3eb7a62742cbb74fa4c13bf322513a265221	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed102_0061440.zip	99ea8eb6c9169003ede40bf8e709672f8243fcf158553acbcc43afd10fc3b211	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed102_0066560.zip	2bc921cd816fd14e5603724e057f8039b9a999e5d8322583b734cb92fa274c1c	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0066560	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed102_0071680.zip	f257002ebfcd700ece4ad4b3b20d856d7cf204e5d13a78abfb0e9778ba5314e1	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0071680	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed108_0056320.zip	6cb3cf94b7fdaf90d8be9ee7a5e5f23549a4bf2552dea605807695361a3ebbc3	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed108_0061440.zip	c9ba13939fc8157628f9cc546983c664ee64d2ba44bfe2d70eb46d4108e05b1b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed108_0066560.zip	fb301e0a98fcc53bca9a1c1a573c8623d628cc889a7bb32e932f73f547b7871c	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0066560	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_router_mix_seed108_0071680.zip	0d94ea3ac091fcf57e809e022dcc3fb7ce1d29fd424f8e16880c44f43f7f43af	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0071680	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed0_0010240.zip	4cd1286e2f03059771f642d2239eaa1243ad95a653792f85e95087a7428db1d2	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed0_0020480.zip	3a5d238d20c4fe0219fc59b7577ec20595ae987a4608b4bcdacada48fdfdf4aa	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed0_0030720.zip	2aaf5ab17f7c44c2192306dcb97379b4061b70efe6b9de6a1b25de0e47e12971	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed0_0040960.zip	0561f80b9491f906b0f22cdbfe8010c5c6542a3f91c8bba12a105131ac8bfbf7	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed2_0010240.zip	8722ffa430f9d84f7ffa25e3aa396e08cdcffa0b98b183e315550b7684f6e637	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed2_0020480.zip	315c5998f35637d2be62084e996e6213ae5cabb27e930fba31edad53bdd7a736	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed2_0030720.zip	bd0d559b264ef070dc5939a1da0138c11ad775e730fb0a10e2d3ab7b7b4d9ee7	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed2_0040960.zip	26482ad8b34296ad4bf390bbc3d681ac2e0e0778aa1bec7c1c4e76ec938fb930	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed8_0010240.zip	9093d62ef4eeb78caef56e0c757a2889f9b2b3ca134cec8a499ac13473e87f67	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed8_0020480.zip	848a90db2a97a431e438a3923dc438d0f808489001221d63461a4e4188025b77	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed8_0030720.zip	b40e189c91a45af0349d1caf282541fb2f5cf5226963384fa328891d1e4f0bd4	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_timeout_failure_only_seed8_0040960.zip	7cae2d4140b60656a6c3788dadc389376d4b28bb1b716a03181f39695fc7f8f1	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_bootstrap_BROKEN_event_head_never_learned_eva_20260808.zip	d090da4f506655d86483c8bad1f062647a63dfe7c681ab3021fb0a0f03e6bb80	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_bootstrap_BROKEN_steering_and_event_collapse_20260807.zip	a584ff711283d3ecd8313b0aba30b55a676926beffe5245a9613640210b89ffb	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_milestone_001_BROKEN_event_head_never_learned_eva_20260808.zip	2f79371a21771e9beaa8d2901e82f18d4d7f624e1e729b58f48f0a9672728796	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_milestone_002_BROKEN_event_head_never_learned_eva_20260808.zip	e5647f903430af9396f7abc7aa5212e4cc86f9f840697ff4d666474ddd8f842c	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_milestone_003_BROKEN_event_head_never_learned_eva_20260808.zip	a92ff0b7d6c6be95d9d3d5e38f55d3aa4d97517843b5a6aaad47294e25e3aa9c	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_basic_milestone_004_BROKEN_event_head_never_learned_eva_20260808.zip	2dfc43affc7fb25df63a7981ded64a6e398931ee18e3e634b659b6be1425bfb1	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_BROKEN	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_beginner_graduated_PROVISIONAL_OLD_COLLISION_BAR_20260808.zip	1b930ebf0540ee028736732588ebc14c3a710b742e3c843efdbc21f3b1544b89	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_PROVISIONAL	yes	no
quarantine	flyff_farming_simulator/models/_quarantine/canonical_intermediate_graduated_PROVISIONAL_OLD_COLLISION_BAR_20260808.zip	4261f62b38fa72eaa28eb7e501dc9ef883358a870545e4831844db7bc3b14daa	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	quarantined_PROVISIONAL	yes	no
